보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,PC3,PC4,cluster
70,20.0,26.45,6.0,3,4,False,35.8255407739022,128.722147638039,1099.0,356.0,49.0,62.0,1045.0,146.0,73.0,False,False,False,,-0.19134453682268135,-0.038817715653032006,-1.819764084387938,1.0691511621874614,2
100,22.0,23.14,6.0,3,4,False,35.8274879182728,128.72967107118,739.0,381.0,185.0,291.0,807.0,290.0,192.0,True,False,False,,1.9303684640223142,-2.514236915651038,-0.3943545787188056,2.1360123445905255,2
300,30.0,40.0,7.0,2,3,False,35.8220075082946,128.718718848552,1596.0,63.0,263.0,105.0,1427.0,157.0,65.0,True,False,False,,1.0710207049386364,0.22308052942526677,1.244659449353459,1.3422672822634332,2
200,36.0,27.0,6.0,2,4,False,35.8394956093357,128.759238550287,678.0,423.0,114.0,116.0,2258.0,11.0,67.0,True,True,False,,-0.051291435780979486,0.609358534092951,-1.3576275407227456,-1.7886046503847868,3
100,28.0,30.0,6.0,2,4,False,35.8172003935159,128.755291068147,2133.0,183.0,104.0,196.0,2503.0,109.0,180.0,False,False,False,,0.9756074926326609,1.395351865940155,1.0413378853582662,-0.17700481034787943,2
100,25.0,26.45,6.0,3,4,False,35.8229492876268,128.723261177278,1317.0,56.0,68.0,82.0,1347.0,161.0,29.0,True,True,False,,-0.43984293956940523,1.1450924197093963,-0.6069982451789807,2.136922957600759,3
200,38.0,38.0,6.0,4,4,False,35.8386866609946,128.757749354472,516.0,298.0,124.0,73.0,2102.0,138.0,182.0,True,True,False,,0.1303113739312053,-0.26190940547647934,0.05429467053930499,0.019258088064717665,3
150,34.0,29.75,27.0,1,3,False,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,True,True,False,,-0.5724087399183351,-0.22166472797164513,-0.13427306570608308,0.5791973556252948,3
300,35.0,30.5,6.0,2,4,False,35.8103764792821,128.759219384801,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0,True,False,False,,1.0492919687912377,3.4948167318571377,1.1257104155479396,-1.5416752318723717,2
70,27.0,20.1,6.0,1,3,False,35.8403923468347,128.753078083755,458.0,141.0,112.0,300.0,1785.0,99.0,103.0,False,True,False,,-0.1823462791247984,-0.13174455762166226,-0.3527627163994162,0.46820642446956184,1
100,28.0,22.5,6.0,1,3,False,35.8419433633431,128.751638506761,640.0,318.0,159.0,516.0,1762.0,52.0,169.0,True,True,False,,0.8918912653400431,-1.3448062532652232,-0.3082775313455732,-1.0426263183224749,3
200,38.0,30.0,6.0,2,3,False,35.8386281989666,128.754313930231,293.0,84.0,65.0,80.0,1807.0,91.0,187.0,True,True,False,,-1.4909849127751962,-0.049466269279060275,0.3501111622263227,0.5992800373552065,3
200,35.0,30.0,6.0,3,4,False,35.8392217870554,128.759495008596,682.0,358.0,130.0,140.0,2270.0,39.0,105.0,True,True,False,,0.09063390841508791,0.3601659104138074,-0.6788492559234092,-1.364576468319598,3
200,35.0,29.75,6.0,4,4,False,35.822573341308896,128.75737622299005,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,False,True,False,,1.5251516224921997,-0.7755633895390414,2.039713376222334,-0.5547546631776105,1
150,33.0,30.0,6.0,1,3,False,35.8406172765717,128.753626980724,488.0,157.0,92.0,296.0,1840.0,131.0,54.0,True,True,False,,0.057851335671765196,0.3060821352987343,-0.9421558882636358,0.9108956893064338,3
150,34.0,30.0,7.0,1,3,False,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,False,True,False,,-0.5724087399183351,-0.22166472797164513,-0.13427306570608308,0.5791973556252948,1
200,30.0,28.0,6.0,3,4,False,35.840076312331,128.756958850487,561.0,231.0,19.0,40.0,2088.0,96.0,106.0,True,True,False,,-1.0327210140609704,0.9583135207711471,-1.0251500042837047,0.2491334874352866,3
200,40.0,30.0,6.0,2,3,False,35.8391053565248,128.751156772356,350.0,224.0,126.0,319.0,1566.0,97.0,327.0,False,True,False,,-0.26721073635507114,-2.1417408262268953,1.0907519745066927,-0.19958802878627968,1
200,35.0,25.0,6.0,3,4,False,35.8392217870554,128.759495008596,682.0,358.0,130.0,140.0,2270.0,39.0,105.0,False,True,False,,0.09063390841508791,0.3601659104138074,-0.6788492559234092,-1.364576468319598,1
200,38.0,26.44,6.0,2,2,False,35.8391053565248,128.751156772356,350.0,224.0,126.0,319.0,1566.0,97.0,327.0,False,True,False,,-0.26721073635507114,-2.1417408262268953,1.0907519745066927,-0.19958802878627968,1
100,27.0,20.0,6.0,2,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,,0.7085985849280919,-2.3486058377654233,1.2757153330351714,-0.35050604393267887,3
200,30.0,22.5,6.0,3,3,False,35.8411130244437,128.753241470739,539.0,180.0,155.0,361.0,1836.0,92.0,56.0,True,True,False,,0.4598219325578128,-0.09218257714332564,-0.5736466757630927,0.15818576989183897,3
200,44.0,26.45,6.0,4,4,False,35.8373416662734,128.751157397616,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,False,True,False,,-1.0022531026324102,-1.2039008892939156,-0.8002459770381097,0.3009152088511725,1
200,34.0,26.45,6.0,2,4,False,35.8407867376239,128.755141590639,542.0,93.0,62.0,218.0,1971.0,63.0,113.0,True,True,False,,-0.9966644649142511,0.5573014795213964,-0.2641379954808397,0.23959262852736218,3
200,45.0,27.0,6.0,2,3,False,35.8391006216776,128.753933785512,329.0,29.0,12.0,141.0,1794.0,43.0,219.0,False,True,False,,-2.2110735654599907,0.043926496782092275,0.4110299317742703,0.3146326996802849,1
100,28.0,23.14,6.0,1,3,False,35.8387264464297,128.754441812874,308.0,71.0,67.0,79.0,1822.0,96.0,201.0,False,True,False,,-1.4831568653747138,-0.10154068988784133,0.5443664865626912,0.6605763694236798,1
200,35.0,23.14,6.0,3,4,False,35.8381484256469,128.752919691609,208.0,134.0,61.0,134.0,1671.0,45.0,150.0,False,True,False,,-1.6335948499712667,-0.13995329336987497,-0.3078040450948603,0.04179783370746471,1
200,34.0,23.14,6.0,3,4,False,35.8399884143587,128.759418316543,721.0,273.0,60.0,104.0,2291.0,67.0,44.0,True,True,False,,-0.40313665691921863,1.328973340841745,-1.3033049063086448,-0.40120295439082687,3
300,38.0,27.0,6.0,3,4,True,35.8400148615836,128.761051278855,848.0,299.0,111.0,180.0,2431.0,184.0,129.0,False,True,False,,1.0911466172764293,0.49010264867098874,-0.3297362719732157,0.44549233338286676,0
200,40.0,23.14,6.0,3,4,False,35.8382540618809,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,True,True,False,,-0.25120405788109695,-0.2132996578600884,-1.0472403799879766,-1.7039919784116822,3
200,39.0,20.0,6.0,4,4,False,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,True,True,False,,-0.25120405788109695,-0.2132996578600884,-1.0472403799879766,-1.7039919784116822,3
200,40.0,20.0,6.0,2,4,False,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,False,True,False,,-0.25120405788109695,-0.2132996578600884,-1.0472403799879766,-1.7039919784116822,1
200,37.0,27.0,6.0,2,4,False,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,True,True,False,,-0.8902474172222132,0.575432845418805,-0.20029862484302147,0.00615613808653433,3
100,33.0,27.0,6.0,3,4,False,35.8400589135429,128.756077977503,511.0,158.0,62.0,108.0,2014.0,51.0,184.0,True,True,False,,-1.2695869461297211,0.20027502434617206,0.145408548269412,-0.2754942938161191,3
300,45.0,30.0,6.0,1,3,False,35.8233248697366,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,True,True,False,,0.794911260598738,-0.24526962858966309,1.379733805265294,0.3770270377264187,3
100,25.0,30.0,6.0,2,3,False,35.8225556862374,128.756136825413,1554.0,197.0,75.0,234.0,2192.0,61.0,254.0,True,True,False,,-0.023631513553721027,0.2805108643808188,1.007727967160844,-0.647250082741399,3
100,25.0,30.0,6.0,3,3,False,35.822554705017,128.75613613992,1554.0,196.0,75.0,234.0,2192.0,61.0,254.0,True,True,False,,-0.026539843661340844,0.2823983882287681,1.0118929978950006,-0.6436705681492132,3
100,30.0,34.0,6.0,2,3,False,35.8222246705001,128.756934253447,1605.0,190.0,140.0,264.0,2272.0,72.0,256.0,True,True,False,,0.6128167365457857,0.03463502586131013,1.564503546414477,-0.7551384568123508,3
100,30.0,26.45,6.0,3,3,False,35.8223008036294,128.756836461685,1595.0,193.0,131.0,262.0,2260.0,73.0,258.0,True,True,False,,0.5492603903473395,0.041163898444053146,1.4934908013954378,-0.722176869873272,3
100,32.0,20.0,6.0,3,4,False,35.8379795561608,128.758420107382,536.0,381.0,73.0,155.0,2138.0,137.0,235.0,True,True,False,,0.20543960569575698,-0.6111067659956759,-0.29155559685223315,-0.29142998891426014,3
300,45.0,30.0,6.0,2,4,True,35.8425554903905,128.759378184807,913.0,26.0,151.0,247.0,2400.0,106.0,67.0,True,True,False,,0.28045054000758973,1.184733176082326,0.5810191103241978,0.5069184023807006,0
200,33.0,20.0,6.0,2,4,False,35.840091324207,128.759578183537,740.0,261.0,42.0,116.0,2309.0,83.0,58.0,False,True,False,,-0.40786411045357196,1.34233662715534,-1.2752954024809422,-0.15926201658295794,1
200,35.0,20.0,6.0,1,3,False,35.8389809379283,128.754144629484,322.0,52.0,30.0,118.0,1807.0,63.0,222.0,True,True,False,,-1.943304679929199,-0.07240529311376893,0.4915646051785798,0.4063555531273622,3
100,30.0,29.75,6.0,3,4,False,35.8217299223371,128.757866701383,1679.0,218.0,232.0,318.0,2373.0,136.0,282.0,False,True,False,,1.9681905004323965,-0.6101059615338346,2.3560427965007147,-0.5127215496425996,1
300,37.0,27.0,6.0,4,4,False,35.8409652299403,128.755439023677,571.0,78.0,55.0,207.0,2003.0,38.0,134.0,True,True,False,,-1.2878437577400703,0.5776205517010417,-0.04347580007929002,-0.04253223019502238,3
200,35.0,26.44,6.0,1,3,False,35.83965570725316,128.75239663753862,378.0,123.0,108.0,288.0,1693.0,32.0,205.0,False,True,False,,-0.9962374625139082,-0.8107248233642801,0.4861156696814186,-0.38511794741368605,1
100,30.0,40.0,6.0,3,4,False,35.8158422896725,128.763238804796,2457.0,320.0,144.0,616.0,3144.0,273.0,121.0,False,True,False,,4.508250913843291,1.364189486034304,0.25947918044410473,0.7077896320290205,2
150,33.0,22.5,6.0,1,3,False,35.8406172765717,128.753626980724,488.0,157.0,92.0,296.0,1840.0,131.0,54.0,True,True,False,,0.057851335671765196,0.3060821352987343,-0.9421558882636358,0.9108956893064338,3
200,35.0,30.0,6.0,2,3,False,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,False,True,False,,-0.023366193175323968,0.2372752744819052,-0.8152154784587685,0.875906381733948,1
200,32.0,30.0,6.0,3,3,False,35.8409805199581,128.753836842393,530.0,138.0,111.0,326.0,1876.0,125.0,10.0,True,True,False,,0.2628677670939542,0.5582784921647083,-1.072356675902291,0.905846293482833,3
70,21.0,20.1,6.0,1,3,False,35.8411134757347,128.752141960586,542.0,252.0,224.0,415.0,1750.0,18.0,155.0,False,True,False,,0.57245770243909,-1.308554138644407,0.39550767414009147,-1.336956548913109,1
200,37.0,27.0,6.0,2,4,False,35.8397517838038,128.762295361595,934.0,255.0,47.0,201.0,2529.0,214.0,79.0,True,True,False,,0.9734155954089821,1.296232054611597,-0.9914824936955188,1.1761674194822114,3
200,40.0,27.0,6.0,3,4,False,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,True,True,False,,-0.25120405788109695,-0.2132996578600884,-1.0472403799879766,-1.7039919784116822,3
200,38.0,27.0,6.0,3,4,False,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,False,True,False,,-0.8902474172222132,0.575432845418805,-0.20029862484302147,0.00615613808653433,1
100,30.0,33.0,20.0,3,3,False,35.8447005467169,128.756365152493,989.0,359.0,240.0,529.0,2287.0,116.0,384.0,True,True,False,,2.2456187367526192,-2.476788061629772,2.1900100313056012,-1.4756713241842907,3
200,30.0,30.0,6.0,1,3,False,35.8385426361364,128.750969103647,304.0,252.0,87.0,285.0,1524.0,70.0,307.0,True,True,False,,-0.7514396240211739,-1.8755495668933369,0.5201419595103872,-0.4226756738793698,3
100,25.0,33.5,6.0,1,3,False,35.8163770562557,128.76256048011,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,False,True,False,,3.474470475214252,2.138872886009548,-0.7343328771752219,0.46333060852663094,2
200,37.0,33.05,6.0,2,4,False,35.8097727727191,128.759394575471,3005.0,119.0,28.0,110.0,3362.0,75.0,135.0,True,False,False,,0.8318101540553451,3.8482115921824405,1.1161406542045225,-0.6047995304545711,2
200,38.0,33.05,6.0,2,4,False,35.8105790289368,128.759584171563,2921.0,195.0,119.0,79.0,3305.0,64.0,77.0,True,False,False,,1.4883560405033813,3.5996111207151515,0.987728156364894,-1.1144010368350084,2
200,33.0,39.67,6.0,4,4,False,35.8308998462069,128.747458622594,677.0,696.0,129.0,844.0,1102.0,155.0,184.0,True,True,False,,3.07387825811417,-3.352471760240022,-2.5353677276548137,-0.7610204132555306,2
200,34.0,23.14,6.0,3,3,False,35.8379810484763,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,False,True,False,,-1.6367284473842216,0.11727938543234277,-0.7115876671387119,0.394796411764426,1
100,25.0,29.5,6.0,2,3,False,35.8162160278671,128.762670875616,2400.0,279.0,85.0,623.0,3078.0,215.0,65.0,True,True,False,,3.6022657861411127,2.011499323607527,-0.5073792281713029,0.5026630894984627,3
200,33.0,27.0,6.0,2,2,True,35.8397707966362,128.751369721666,411.0,214.0,188.0,362.0,1616.0,77.0,267.0,False,True,False,,0.22116880355817836,-1.986431569298686,1.1220620109730857,-0.5126618346818643,0
200,35.0,30.0,6.0,2,4,False,35.8381181814194,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,True,True,False,,-1.6148519891145157,-0.14189334357218064,-0.3419737765612719,0.0712886609262571,3
200,45.0,30.0,6.0,2,4,False,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,False,True,False,,-1.0333787051954695,-0.4468840827935312,-1.170554973831458,0.400695350972297,1
150,33.0,30.0,7.0,2,3,False,35.8378024582009,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,,-1.7438083521041494,0.5371170018000747,-1.105125341852366,0.2915954090924527,3
100,32.0,30.0,6.0,2,3,False,35.8395320698366,128.751068100556,396.0,235.0,173.0,358.0,1580.0,97.0,304.0,True,True,False,,0.2427493945158731,-2.2549627936717243,1.201275705066231,-0.35496150032436113,3
200,39.0,30.0,6.0,4,4,False,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,True,True,False,,-0.8902474172222132,0.575432845418805,-0.20029862484302147,0.00615613808653433,3
200,44.0,26.45,6.0,1,4,False,35.8393211364746,128.7531585693364,340.0,45.0,42.0,210.0,1740.0,39.0,204.0,False,True,False,,-1.8141885911105433,-0.1952270736430683,0.37384428798505615,0.1674043388489002,1
200,35.0,40.0,6.0,2,4,False,35.8205506016499,128.732771329117,1553.0,90.0,97.0,202.0,1405.0,196.0,151.0,False,True,False,,0.439147220781782,0.13845048871264615,0.46443034052722626,2.0196497160518185,1
200,37.0,39.67,6.0,2,4,False,35.8100857333022,128.759499275934,2973.0,155.0,64.0,86.0,3341.0,57.0,105.0,True,False,False,,0.9902984567065153,3.8192844501899,0.9980116809529951,-0.9724844902589306,2
100,27.0,39.67,6.0,3,4,False,35.826258389293,128.727637283352,869.0,187.0,87.0,179.0,1032.0,137.0,152.0,True,True,False,,-0.4357877782429025,-0.7716764787793186,-0.37565456871665337,1.2732070869248027,3
200,33.0,27.0,6.0,3,4,True,35.8400713261704,128.759110051194,704.0,268.0,78.0,75.0,2268.0,71.0,16.0,False,True,False,,-0.33250299819758244,1.4456455555813696,-1.3669005600375363,-0.30952806940203126,0
100,35.0,23.14,7.0,3,3,False,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,True,True,False,,-1.3356410392544444,-0.9972950508051063,-0.4489504796990515,-0.1696781719573983,3
200,45.0,26.45,6.0,2,4,False,35.8392730233987,128.750868403338,378.0,250.0,155.0,351.0,1551.0,116.0,335.0,False,True,False,,0.2210296842128116,-2.4477573050152666,1.2383905394036738,-0.17042249636937784,1
300,40.0,35.5,6.0,2,4,False,35.8185087606964,128.749765640974,1903.0,173.0,146.0,284.0,2060.0,26.0,63.0,True,False,False,,0.6469308767212851,1.2692998954438577,0.13532992853816112,-0.7320393603963239,2
100,32.0,26.45,6.0,1,3,False,35.83898822610862,128.7529352950363,302.0,68.0,31.0,209.0,1706.0,48.0,234.0,False,True,False,,-1.8358792616395487,-0.4496280504998731,0.410350019531167,0.18808993104570573,1
300,34.9,25.0,6.0,4,4,True,35.8451082000229,128.708088842982,553.0,121.0,39.0,516.0,708.0,233.0,450.0,False,False,False,,-0.09861594792319503,-3.5771840601191123,1.4066604847856519,2.3180761722227152,0
100,33.0,26.45,6.0,3,4,False,35.8381491845981,128.751502171386,241.0,226.0,24.0,220.0,1551.0,49.0,243.0,False,True,False,,-1.5116419779254484,-0.9999349947757451,-0.3199463095385521,-0.25915317783854674,1
200,40.0,28.0,6.0,3,4,False,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,False,True,False,,-0.25120405788109695,-0.2132996578600884,-1.0472403799879766,-1.7039919784116822,1
200,38.0,30.0,6.0,3,4,False,35.8403106927139,128.756558414277,559.0,194.0,32.0,83.0,2065.0,90.0,139.0,True,True,False,,-1.0382062177831826,0.6590527356675864,-0.5487898589537243,0.20877663616168682,3
100,27.0,29.8,6.0,2,4,False,35.838700492565,128.760134442261,709.0,418.0,108.0,209.0,2309.0,37.0,184.0,True,True,False,,0.22299855937353627,-0.21855017798715565,-0.48346927866732836,-1.7425389447989283,3
200,35.0,34.0,6.0,3,4,False,35.8225724727927,128.75737399092,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,True,True,False,,1.5251516224921997,-0.7755633895390414,2.039713376222334,-0.5547546631776105,3
200,39.0,30.0,6.0,3,4,False,35.8386709827854,128.757465920057,493.0,273.0,99.0,84.0,2078.0,116.0,190.0,True,True,False,,-0.2732346203181662,-0.1897456514184848,0.014079591342031775,-0.07876369353071462,3
150,35.0,26.45,7.0,2,3,False,35.839872435213685,128.75211809134353,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,False,True,False,,-0.4954310155602667,-1.090435054827929,0.5631013821345915,-0.434625243888507,1
150,34.0,23.14,7.0,3,3,False,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,False,True,False,,-0.5724087399183351,-0.22166472797164513,-0.13427306570608308,0.5791973556252948,1
200,30.0,26.45,6.0,4,4,False,35.8379224373462,128.754239954949,221.0,153.0,1.0,80.0,1775.0,67.0,110.0,False,True,False,,-1.850629148887501,0.557305562801884,-1.0798115623105438,0.4384208474840979,1
300,45.0,35.5,6.0,2,4,False,35.839341310672,128.761515804316,852.0,335.0,119.0,243.0,2448.0,180.0,157.0,True,False,False,,1.3612893473156338,0.119387284700608,-0.23563594482060127,0.1594236839837311,2
200,36.0,33.05,6.0,3,4,False,35.8324896973947,128.745983763936,478.0,547.0,10.0,818.0,946.0,232.0,168.0,True,True,False,,2.157343931019246,-2.7355249577032343,-3.0770324760543364,1.1881713186643317,2
200,35.0,39.67,6.0,2,4,False,35.8324376444102,128.745646661195,453.0,516.0,22.0,846.0,916.0,212.0,172.0,True,True,False,,2.041405580194471,-2.838299388860989,-2.864292817287769,1.03156941215391,2
200,42.0,26.44,6.0,1,3,False,35.8405578751805,128.753294767857,478.0,154.0,113.0,305.0,1811.0,106.0,76.0,False,True,False,,-0.015590862767985323,0.040182424999150326,-0.6079175360790153,0.5362811019763266,1
100,26.0,19.83,7.0,1,3,False,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,False,True,False,,-1.5517973565640943,0.09094207671879151,0.3532648680672021,-0.4389878458996045,1
100,28.0,33.06,6.0,2,4,False,35.8119435188157,128.759860878584,2778.0,168.0,25.0,88.0,3209.0,30.0,152.0,True,True,False,,0.33692481641237854,3.421409543835799,0.9135936417680813,-1.223543662011455,3
100,35.0,26.44,6.0,1,3,False,35.8389043000342,128.753036258949,293.0,64.0,22.0,197.0,1711.0,42.0,223.0,False,True,False,,-1.9711014584935285,-0.3033899783779603,0.27998563399594406,0.18074512411715019,1
200,43.0,30.0,6.0,1,3,False,35.8395789669603,128.752004950788,375.0,153.0,132.0,312.0,1658.0,18.0,235.0,True,True,False,,-0.8440576381800112,-1.2421496058330646,0.7551977069242695,-0.7732041803091627,3
100,32.0,26.44,6.0,2,4,False,35.84095602720419,128.75690078594087,635.0,175.0,79.0,132.0,2122.0,63.0,130.0,True,True,False,,-0.7611107540797499,0.5850411733031318,-0.17211365211679855,-0.21909178354740605,3
200,44.0,30.0,6.0,2,4,False,35.8385243350289,128.757628464728,497.0,292.0,109.0,93.0,2087.0,137.0,202.0,False,True,False,,0.014641086519142262,-0.3721712554290021,0.09950718823060421,0.038493812489878425,1
100,35.0,23.14,7.0,3,3,False,35.8393289124989,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,False,True,False,,-1.3295432363239132,-0.7624116405311129,0.5582026806773918,-0.16857590737697228,1
100,32.0,26.45,6.0,3,3,False,35.8405054370424,128.752954629771,470.0,157.0,128.0,317.0,1781.0,83.0,103.0,False,True,False,,-0.09462195142033958,-0.24798321020647562,-0.30585181888705876,0.17157721282993396,1
300,45.0,26.45,6.0,2,3,False,35.8394648949215,128.753344636342,357.0,39.0,21.0,207.0,1761.0,46.0,184.0,True,True,False,,-1.882574920029592,0.07671901803715818,0.09290074153253877,0.36115668966195746,3
200,35.0,23.14,6.0,3,4,False,35.839893399373,128.756267557576,506.0,166.0,70.0,88.0,2022.0,56.0,171.0,False,True,False,,-1.1927784982690621,0.26697848447738304,0.0832087823560255,-0.24260973273505532,1
100,30.0,23.14,6.0,2,3,False,35.8396437468102,128.755117290019,426.0,60.0,81.0,159.0,1916.0,52.0,195.0,False,True,False,,-1.4019132790912079,-0.02574103078715374,0.6723471524767911,0.061522450212784074,1
